q1_neighbor_count,q2_neighbor_count,min_neighbor_count,max_neighbor_count,mean_neighbor_count,sum_neighbor_count,diff_neighbor_count,shared_neighbor_count
14,13,13,14,13.5,27,1,11
4,2,2,4,3.0,6,2,0
19,24,19,24,21.5,43,5,17
18,20,18,20,19.0,38,2,17
1,26,1,26,13.5,27,25,0
9,8,8,9,8.5,17,1,7
19,20,19,20,19.5,39,1,18
15,1,1,15,8.0,16,14,0
11,8,8,11,9.5,19,3,7
3,16,3,16,9.5,19,13,0
20,7,7,20,13.5,27,13,6
4,1,1,4,2.5,5,3,0
21,11,11,21,16.0,32,10,8
7,7,7,7,7.0,14,0,5
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
6,1,1,6,3.5,7,5,0
4,4,4,4,4.0,8,0,3
3,22,3,22,12.5,25,19,2
4,2,2,4,3.0,6,2,0
1,5,1,5,3.0,6,4,0
8,6,6,8,7.0,14,2,5
10,12,10,12,11.0,22,2,8
5,2,2,5,3.5,7,3,0
1,12,1,12,6.5,13,11,0
10,3,3,10,6.5,13,7,0
14,13,13,14,13.5,27,1,12
11,12,11,12,11.5,23,1,10
6,5,5,6,5.5,11,1,4
5,2,2,5,3.5,7,3,0
1,4,1,4,2.5,5,3,0
8,1,1,8,4.5,9,7,0
16,11,11,16,13.5,27,5,4
10,10,10,10,10.0,20,0,9
39,31,31,39,35.0,70,8,28
2,5,2,5,3.5,7,3,1
1,11,1,11,6.0,12,10,0
7,3,3,7,5.0,10,4,2
10,10,10,10,10.0,20,0,9
8,8,8,8,8.0,16,0,4
4,10,4,10,7.0,14,6,0
1,9,1,9,5.0,10,8,0
6,6,6,6,6.0,12,0,5
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
42,24,24,42,33.0,66,18,23
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
41,45,41,45,43.0,86,4,39
13,14,13,14,13.5,27,1,12
1,13,1,13,7.0,14,12,0
5,7,5,7,6.0,12,2,4
12,20,12,20,16.0,32,8,11
4,4,4,4,4.0,8,0,3
25,21,21,25,23.0,46,4,19
7,7,7,7,7.0,14,0,6
4,6,4,6,5.0,10,2,2
2,7,2,7,4.5,9,5,1
18,29,18,29,23.5,47,11,12
18,19,18,19,18.5,37,1,16
4,6,4,6,5.0,10,2,1
5,5,5,5,5.0,10,0,0
8,22,8,22,15.0,30,14,6
14,22,14,22,18.0,36,8,12
8,6,6,8,7.0,14,2,4
8,5,5,8,6.5,13,3,3
1,10,1,10,5.5,11,9,0
12,11,11,12,11.5,23,1,9
4,1,1,4,2.5,5,3,0
1,8,1,8,4.5,9,7,0
1,4,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
6,1,1,6,3.5,7,5,0
18,15,15,18,16.5,33,3,9
8,4,4,8,6.0,12,4,3
14,2,2,14,8.0,16,12,1
26,22,22,26,24.0,48,4,20
12,10,10,12,11.0,22,2,8
18,15,15,18,16.5,33,3,11
26,43,26,43,34.5,69,17,0
17,12,12,17,14.5,29,5,10
1,4,1,4,2.5,5,3,0
6,7,6,7,6.5,13,1,4
10,12,10,12,11.0,22,2,9
5,4,4,5,4.5,9,1,1
4,1,1,4,2.5,5,3,0
9,8,8,9,8.5,17,1,5
1,36,1,36,18.5,37,35,0
8,8,8,8,8.0,16,0,2
1,10,1,10,5.5,11,9,0
5,2,2,5,3.5,7,3,0
5,1,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
6,2,2,6,4.0,8,4,0
22,19,19,22,20.5,41,3,12
9,2,2,9,5.5,11,7,0
7,7,7,7,7.0,14,0,4
16,24,16,24,20.0,40,8,3
1,4,1,4,2.5,5,3,0
25,1,1,25,13.0,26,24,0
8,10,8,10,9.0,18,2,7
5,1,1,5,3.0,6,4,0
1,10,1,10,5.5,11,9,0
20,14,14,20,17.0,34,6,12
9,8,8,9,8.5,17,1,7
11,7,7,11,9.0,18,4,5
5,4,4,5,4.5,9,1,1
11,10,10,11,10.5,21,1,7
1,4,1,4,2.5,5,3,0
11,11,11,11,11.0,22,0,6
29,24,24,29,26.5,53,5,23
1,4,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,4
40,19,19,40,29.5,59,21,18
1,6,1,6,3.5,7,5,0
1,6,1,6,3.5,7,5,0
20,21,20,21,20.5,41,1,19
34,30,30,34,32.0,64,4,25
24,17,17,24,20.5,41,7,12
10,15,10,15,12.5,25,5,7
7,2,2,7,4.5,9,5,1
1,5,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
28,47,28,47,37.5,75,19,27
42,35,35,42,38.5,77,7,30
7,7,7,7,7.0,14,0,5
27,26,26,27,26.5,53,1,25
5,1,1,5,3.0,6,4,0
19,20,19,20,19.5,39,1,17
19,33,19,33,26.0,52,14,18
1,10,1,10,5.5,11,9,0
2,6,2,6,4.0,8,4,1
7,6,6,7,6.5,13,1,5
1,6,1,6,3.5,7,5,0
1,15,1,15,8.0,16,14,0
7,11,7,11,9.0,18,4,6
6,1,1,6,3.5,7,5,0
10,9,9,10,9.5,19,1,7
5,5,5,5,5.0,10,0,3
1,8,1,8,4.5,9,7,0
16,16,16,16,16.0,32,0,15
4,4,4,4,4.0,8,0,1
5,5,5,5,5.0,10,0,4
19,13,13,19,16.0,32,6,12
31,32,31,32,31.5,63,1,30
11,6,6,11,8.5,17,5,4
8,6,6,8,7.0,14,2,5
24,28,24,28,26.0,52,4,1
1,15,1,15,8.0,16,14,0
6,1,1,6,3.5,7,5,0
1,5,1,5,3.0,6,4,0
19,6,6,19,12.5,25,13,5
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,4
1,39,1,39,20.0,40,38,0
21,21,21,21,21.0,42,0,20
7,7,7,7,7.0,14,0,6
23,34,23,34,28.5,57,11,14
1,11,1,11,6.0,12,10,0
1,7,1,7,4.0,8,6,0
8,5,5,8,6.5,13,3,4
6,1,1,6,3.5,7,5,0
8,2,2,8,5.0,10,6,1
5,1,1,5,3.0,6,4,0
4,2,2,4,3.0,6,2,1
5,4,4,5,4.5,9,1,3
7,6,6,7,6.5,13,1,5
1,14,1,14,7.5,15,13,0
4,1,1,4,2.5,5,3,0
1,25,1,25,13.0,26,24,0
19,21,19,21,20.0,40,2,17
12,6,6,12,9.0,18,6,4
5,1,1,5,3.0,6,4,0
6,1,1,6,3.5,7,5,0
1,5,1,5,3.0,6,4,0
9,9,9,9,9.0,18,0,8
2,17,2,17,9.5,19,15,0
11,15,11,15,13.0,26,4,10
26,27,26,27,26.5,53,1,25
19,33,19,33,26.0,52,14,17
14,1,1,14,7.5,15,13,0
2,18,2,18,10.0,20,16,0
9,9,9,9,9.0,18,0,8
1,4,1,4,2.5,5,3,0
1,11,1,11,6.0,12,10,0
1,4,1,4,2.5,5,3,0
15,12,12,15,13.5,27,3,11
5,5,5,5,5.0,10,0,4
7,4,4,7,5.5,11,3,2
5,4,4,5,4.5,9,1,3
4,1,1,4,2.5,5,3,0
22,20,20,22,21.0,42,2,19
10,1,1,10,5.5,11,9,0
2,7,2,7,4.5,9,5,0
2,7,2,7,4.5,9,5,0
13,15,13,15,14.0,28,2,9
4,1,1,4,2.5,5,3,0
7,13,7,13,10.0,20,6,6
7,4,4,7,5.5,11,3,2
5,7,5,7,6.0,12,2,3
12,12,12,12,12.0,24,0,11
6,7,6,7,6.5,13,1,5
5,5,5,5,5.0,10,0,4
6,6,6,6,6.0,12,0,3
1,5,1,5,3.0,6,4,0
9,7,7,9,8.0,16,2,5
4,1,1,4,2.5,5,3,0
6,7,6,7,6.5,13,1,4
6,5,5,6,5.5,11,1,0
40,48,40,48,44.0,88,8,36
16,20,16,20,18.0,36,4,11
26,22,22,26,24.0,48,4,21
1,7,1,7,4.0,8,6,0
24,28,24,28,26.0,52,4,23
13,15,13,15,14.0,28,2,12
24,14,14,24,19.0,38,10,11
8,2,2,8,5.0,10,6,0
1,4,1,4,2.5,5,3,0
4,2,2,4,3.0,6,2,1
4,7,4,7,5.5,11,3,3
4,2,2,4,3.0,6,2,1
5,1,1,5,3.0,6,4,0
10,1,1,10,5.5,11,9,0
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,2
18,41,18,41,29.5,59,23,17
1,36,1,36,18.5,37,35,0
4,1,1,4,2.5,5,3,0
5,1,1,5,3.0,6,4,0
5,105,5,105,55.0,110,100,0
6,5,5,6,5.5,11,1,0
9,1,1,9,5.0,10,8,0
7,7,7,7,7.0,14,0,6
9,16,9,16,12.5,25,7,8
12,1,1,12,6.5,13,11,0
1,8,1,8,4.5,9,7,0
19,19,19,19,19.0,38,0,18
5,1,1,5,3.0,6,4,0
16,22,16,22,19.0,38,6,15
6,6,6,6,6.0,12,0,5
4,17,4,17,10.5,21,13,0
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,3
13,13,13,13,13.0,26,0,12
10,11,10,11,10.5,21,1,7
1,7,1,7,4.0,8,6,0
4,4,4,4,4.0,8,0,3
39,49,39,49,44.0,88,10,32
2,5,2,5,3.5,7,3,1
17,10,10,17,13.5,27,7,6
12,10,10,12,11.0,22,2,9
7,5,5,7,6.0,12,2,4
11,18,11,18,14.5,29,7,7
4,1,1,4,2.5,5,3,0
2,4,2,4,3.0,6,2,0
8,6,6,8,7.0,14,2,1
9,2,2,9,5.5,11,7,1
23,21,21,23,22.0,44,2,17
13,19,13,19,16.0,32,6,10
7,5,5,7,6.0,12,2,4
2,10,2,10,6.0,12,8,0
12,8,8,12,10.0,20,4,7
2,4,2,4,3.0,6,2,0
4,1,1,4,2.5,5,3,0
17,13,13,17,15.0,30,4,11
19,6,6,19,12.5,25,13,5
26,19,19,26,22.5,45,7,18
14,13,13,14,13.5,27,1,12
6,6,6,6,6.0,12,0,5
5,5,5,5,5.0,10,0,4
1,8,1,8,4.5,9,7,0
11,6,6,11,8.5,17,5,5
1,4,1,4,2.5,5,3,0
10,11,10,11,10.5,21,1,9
12,1,1,12,6.5,13,11,0
6,1,1,6,3.5,7,5,0
2,146,2,146,74.0,148,144,0
8,1,1,8,4.5,9,7,0
9,1,1,9,5.0,10,8,0
1,7,1,7,4.0,8,6,0
13,12,12,13,12.5,25,1,11
1,6,1,6,3.5,7,5,0
8,8,8,8,8.0,16,0,5
5,6,5,6,5.5,11,1,3
17,26,17,26,21.5,43,9,13
4,5,4,5,4.5,9,1,2
1,19,1,19,10.0,20,18,0
8,6,6,8,7.0,14,2,3
2,20,2,20,11.0,22,18,1
18,55,18,55,36.5,73,37,16
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
5,1,1,5,3.0,6,4,0
18,48,18,48,33.0,66,30,12
24,24,24,24,24.0,48,0,20
31,31,31,31,31.0,62,0,30
16,13,13,16,14.5,29,3,12
11,13,11,13,12.0,24,2,9
6,1,1,6,3.5,7,5,0
3,5,3,5,4.0,8,2,2
8,15,8,15,11.5,23,7,0
4,10,4,10,7.0,14,6,1
10,12,10,12,11.0,22,2,3
26,24,24,26,25.0,50,2,23
19,20,19,20,19.5,39,1,18
10,7,7,10,8.5,17,3,6
4,7,4,7,5.5,11,3,3
2,14,2,14,8.0,16,12,1
1,5,1,5,3.0,6,4,0
8,22,8,22,15.0,30,14,0
7,15,7,15,11.0,22,8,6
1,6,1,6,3.5,7,5,0
6,3,3,6,4.5,9,3,2
2,4,2,4,3.0,6,2,1
13,4,4,13,8.5,17,9,3
21,20,20,21,20.5,41,1,14
1,6,1,6,3.5,7,5,0
6,1,1,6,3.5,7,5,0
9,13,9,13,11.0,22,4,4
4,4,4,4,4.0,8,0,3
1,6,1,6,3.5,7,5,0
25,14,14,25,19.5,39,11,8
1,5,1,5,3.0,6,4,0
1,8,1,8,4.5,9,7,0
18,19,18,19,18.5,37,1,15
1,6,1,6,3.5,7,5,0
42,28,28,42,35.0,70,14,23
3,4,3,4,3.5,7,1,1
8,16,8,16,12.0,24,8,4
1,5,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
10,14,10,14,12.0,24,4,9
5,8,5,8,6.5,13,3,0
1,5,1,5,3.0,6,4,0
22,16,16,22,19.0,38,6,12
1,4,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
14,21,14,21,17.5,35,7,7
13,29,13,29,21.0,42,16,8
5,2,2,5,3.5,7,3,1
1,16,1,16,8.5,17,15,0
14,9,9,14,11.5,23,5,6
33,44,33,44,38.5,77,11,24
1,4,1,4,2.5,5,3,0
1,9,1,9,5.0,10,8,0
4,5,4,5,4.5,9,1,0
10,8,8,10,9.0,18,2,6
6,1,1,6,3.5,7,5,0
18,24,18,24,21.0,42,6,15
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
29,23,23,29,26.0,52,6,20
1,5,1,5,3.0,6,4,0
2,5,2,5,3.5,7,3,1
4,6,4,6,5.0,10,2,3
11,18,11,18,14.5,29,7,7
10,7,7,10,8.5,17,3,6
19,14,14,19,16.5,33,5,13
18,20,18,20,19.0,38,2,16
16,11,11,16,13.5,27,5,9
13,5,5,13,9.0,18,8,4
6,1,1,6,3.5,7,5,0
12,1,1,12,6.5,13,11,0
8,4,4,8,6.0,12,4,2
5,6,5,6,5.5,11,1,4
9,9,9,9,9.0,18,0,6
45,44,44,45,44.5,89,1,32
1,19,1,19,10.0,20,18,0
1,15,1,15,8.0,16,14,0
6,8,6,8,7.0,14,2,0
28,24,24,28,26.0,52,4,22
7,6,6,7,6.5,13,1,5
1,4,1,4,2.5,5,3,0
6,5,5,6,5.5,11,1,4
1,4,1,4,2.5,5,3,0
1,21,1,21,11.0,22,20,0
10,1,1,10,5.5,11,9,0
13,7,7,13,10.0,20,6,6
12,18,12,18,15.0,30,6,11
7,6,6,7,6.5,13,1,5
5,1,1,5,3.0,6,4,0
22,25,22,25,23.5,47,3,18
36,48,36,48,42.0,84,12,24
1,24,1,24,12.5,25,23,0
2,5,2,5,3.5,7,3,1
3,4,3,4,3.5,7,1,0
1,8,1,8,4.5,9,7,0
7,2,2,7,4.5,9,5,0
1,5,1,5,3.0,6,4,0
5,6,5,6,5.5,11,1,4
32,30,30,32,31.0,62,2,27
6,4,4,6,5.0,10,2,3
10,6,6,10,8.0,16,4,5
3,4,3,4,3.5,7,1,2
29,46,29,46,37.5,75,17,22
7,1,1,7,4.0,8,6,0
18,41,18,41,29.5,59,23,16
16,20,16,20,18.0,36,4,14
4,1,1,4,2.5,5,3,0
41,19,19,41,30.0,60,22,16
4,1,1,4,2.5,5,3,0
4,6,4,6,5.0,10,2,2
1,4,1,4,2.5,5,3,0
6,1,1,6,3.5,7,5,0
20,17,17,20,18.5,37,3,14
7,1,1,7,4.0,8,6,0
5,2,2,5,3.5,7,3,1
12,11,11,12,11.5,23,1,10
18,20,18,20,19.0,38,2,17
1,11,1,11,6.0,12,10,0
15,20,15,20,17.5,35,5,14
2,61,2,61,31.5,63,59,1
1,5,1,5,3.0,6,4,0
31,17,17,31,24.0,48,14,11
6,5,5,6,5.5,11,1,3
2,4,2,4,3.0,6,2,0
18,53,18,53,35.5,71,35,16
16,8,8,16,12.0,24,8,5
13,21,13,21,17.0,34,8,11
1,5,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
2,18,2,18,10.0,20,16,1
6,2,2,6,4.0,8,4,1
1,7,1,7,4.0,8,6,0
16,6,6,16,11.0,22,10,4
5,4,4,5,4.5,9,1,0
7,10,7,10,8.5,17,3,6
7,8,7,8,7.5,15,1,5
17,17,17,17,17.0,34,0,9
9,24,9,24,16.5,33,15,8
13,9,9,13,11.0,22,4,8
4,6,4,6,5.0,10,2,3
49,49,49,49,49.0,98,0,30
7,4,4,7,5.5,11,3,3
1,6,1,6,3.5,7,5,0
51,23,23,51,37.0,74,28,21
9,19,9,19,14.0,28,10,8
28,31,28,31,29.5,59,3,19
41,19,19,41,30.0,60,22,18
4,5,4,5,4.5,9,1,3
1,5,1,5,3.0,6,4,0
13,15,13,15,14.0,28,2,12
10,7,7,10,8.5,17,3,4
1,6,1,6,3.5,7,5,0
1,11,1,11,6.0,12,10,0
6,7,6,7,6.5,13,1,5
6,2,2,6,4.0,8,4,0
1,5,1,5,3.0,6,4,0
6,8,6,8,7.0,14,2,4
6,7,6,7,6.5,13,1,4
7,6,6,7,6.5,13,1,0
20,18,18,20,19.0,38,2,15
1,6,1,6,3.5,7,5,0
15,5,5,15,10.0,20,10,4
6,7,6,7,6.5,13,1,1
6,8,6,8,7.0,14,2,5
4,5,4,5,4.5,9,1,0
23,23,23,23,23.0,46,0,21
27,30,27,30,28.5,57,3,26
4,4,4,4,4.0,8,0,0
25,11,11,25,18.0,36,14,6
7,7,7,7,7.0,14,0,4
30,1,1,30,15.5,31,29,0
8,2,2,8,5.0,10,6,0
12,5,5,12,8.5,17,7,1
8,1,1,8,4.5,9,7,0
4,1,1,4,2.5,5,3,0
46,25,25,46,35.5,71,21,21
8,1,1,8,4.5,9,7,0
6,1,1,6,3.5,7,5,0
18,19,18,19,18.5,37,1,17
7,1,1,7,4.0,8,6,0
5,1,1,5,3.0,6,4,0
26,50,26,50,38.0,76,24,24
18,28,18,28,23.0,46,10,14
46,41,41,46,43.5,87,5,39
27,26,26,27,26.5,53,1,25
13,8,8,13,10.5,21,5,7
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
9,9,9,9,9.0,18,0,8
6,7,6,7,6.5,13,1,4
5,9,5,9,7.0,14,4,0
1,25,1,25,13.0,26,24,0
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
2,4,2,4,3.0,6,2,1
1,4,1,4,2.5,5,3,0
1,7,1,7,4.0,8,6,0
12,8,8,12,10.0,20,4,7
3,7,3,7,5.0,10,4,1
2,4,2,4,3.0,6,2,1
15,15,15,15,15.0,30,0,11
7,2,2,7,4.5,9,5,1
9,13,9,13,11.0,22,4,8
11,11,11,11,11.0,22,0,3
1,11,1,11,6.0,12,10,0
7,7,7,7,7.0,14,0,3
5,1,1,5,3.0,6,4,0
32,31,31,32,31.5,63,1,24
1,66,1,66,33.5,67,65,0
2,11,2,11,6.5,13,9,0
4,1,1,4,2.5,5,3,0
1,40,1,40,20.5,41,39,0
1,6,1,6,3.5,7,5,0
2,33,2,33,17.5,35,31,1
1,7,1,7,4.0,8,6,0
1,6,1,6,3.5,7,5,0
5,6,5,6,5.5,11,1,4
32,17,17,32,24.5,49,15,13
4,7,4,7,5.5,11,3,1
1,75,1,75,38.0,76,74,0
41,44,41,44,42.5,85,3,39
8,1,1,8,4.5,9,7,0
20,20,20,20,20.0,40,0,17
1,4,1,4,2.5,5,3,0
40,32,32,40,36.0,72,8,28
5,1,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
1,7,1,7,4.0,8,6,0
8,1,1,8,4.5,9,7,0
30,23,23,30,26.5,53,7,21
4,4,4,4,4.0,8,0,1
43,33,33,43,38.0,76,10,27
6,2,2,6,4.0,8,4,0
11,30,11,30,20.5,41,19,9
13,1,1,13,7.0,14,12,0
2,4,2,4,3.0,6,2,0
14,33,14,33,23.5,47,19,11
1,36,1,36,18.5,37,35,0
5,5,5,5,5.0,10,0,4
2,6,2,6,4.0,8,4,0
19,12,12,19,15.5,31,7,11
4,4,4,4,4.0,8,0,3
39,38,38,39,38.5,77,1,37
9,8,8,9,8.5,17,1,6
20,1,1,20,10.5,21,19,0
33,48,33,48,40.5,81,15,30
33,41,33,41,37.0,74,8,27
1,16,1,16,8.5,17,15,0
15,1,1,15,8.0,16,14,0
16,15,15,16,15.5,31,1,11
20,19,19,20,19.5,39,1,18
1,7,1,7,4.0,8,6,0
4,1,1,4,2.5,5,3,0
16,15,15,16,15.5,31,1,13
1,13,1,13,7.0,14,12,0
5,8,5,8,6.5,13,3,4
4,1,1,4,2.5,5,3,0
16,16,16,16,16.0,32,0,15
5,1,1,5,3.0,6,4,0
8,8,8,8,8.0,16,0,3
1,22,1,22,11.5,23,21,0
10,21,10,21,15.5,31,11,9
1,4,1,4,2.5,5,3,0
40,38,38,40,39.0,78,2,34
27,23,23,27,25.0,50,4,18
3,5,3,5,4.0,8,2,2
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
20,45,20,45,32.5,65,25,19
1,4,1,4,2.5,5,3,0
8,10,8,10,9.0,18,2,7
14,2,2,14,8.0,16,12,0
1,4,1,4,2.5,5,3,0
9,8,8,9,8.5,17,1,7
1,61,1,61,31.0,62,60,0
4,1,1,4,2.5,5,3,0
2,11,2,11,6.5,13,9,0
5,5,5,5,5.0,10,0,2
10,15,10,15,12.5,25,5,9
13,13,13,13,13.0,26,0,9
6,6,6,6,6.0,12,0,5
17,15,15,17,16.0,32,2,13
18,14,14,18,16.0,32,4,7
11,2,2,11,6.5,13,9,0
2,9,2,9,5.5,11,7,1
1,4,1,4,2.5,5,3,0
1,36,1,36,18.5,37,35,0
13,12,12,13,12.5,25,1,10
7,1,1,7,4.0,8,6,0
7,8,7,8,7.5,15,1,6
17,10,10,17,13.5,27,7,8
5,1,1,5,3.0,6,4,0
8,4,4,8,6.0,12,4,3
1,23,1,23,12.0,24,22,0
7,1,1,7,4.0,8,6,0
19,19,19,19,19.0,38,0,16
7,8,7,8,7.5,15,1,6
42,31,31,42,36.5,73,11,24
2,14,2,14,8.0,16,12,1
3,4,3,4,3.5,7,1,1
4,2,2,4,3.0,6,2,1
8,8,8,8,8.0,16,0,7
18,17,17,18,17.5,35,1,9
9,6,6,9,7.5,15,3,4
1,10,1,10,5.5,11,9,0
5,5,5,5,5.0,10,0,4
4,5,4,5,4.5,9,1,3
26,33,26,33,29.5,59,7,22
7,8,7,8,7.5,15,1,6
1,4,1,4,2.5,5,3,0
8,10,8,10,9.0,18,2,7
4,2,2,4,3.0,6,2,0
9,8,8,9,8.5,17,1,7
10,5,5,10,7.5,15,5,4
13,10,10,13,11.5,23,3,8
1,5,1,5,3.0,6,4,0
30,33,30,33,31.5,63,3,14
39,32,32,39,35.5,71,7,30
3,7,3,7,5.0,10,4,2
7,4,4,7,5.5,11,3,3
1,25,1,25,13.0,26,24,0
38,9,9,38,23.5,47,29,6
2,16,2,16,9.0,18,14,0
15,11,11,15,13.0,26,4,9
5,4,4,5,4.5,9,1,3
5,1,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,3
6,19,6,19,12.5,25,13,5
6,5,5,6,5.5,11,1,0
42,24,24,42,33.0,66,18,13
21,19,19,21,20.0,40,2,16
4,4,4,4,4.0,8,0,3
16,17,16,17,16.5,33,1,13
5,14,5,14,9.5,19,9,3
7,7,7,7,7.0,14,0,5
1,11,1,11,6.0,12,10,0
11,11,11,11,11.0,22,0,8
4,2,2,4,3.0,6,2,1
6,5,5,6,5.5,11,1,4
4,6,4,6,5.0,10,2,0
2,4,2,4,3.0,6,2,1
43,16,16,43,29.5,59,27,15
12,12,12,12,12.0,24,0,11
4,1,1,4,2.5,5,3,0
6,9,6,9,7.5,15,3,5
6,11,6,11,8.5,17,5,5
5,1,1,5,3.0,6,4,0
5,2,2,5,3.5,7,3,1
1,4,1,4,2.5,5,3,0
29,36,29,36,32.5,65,7,25
10,1,1,10,5.5,11,9,0
17,12,12,17,14.5,29,5,10
4,2,2,4,3.0,6,2,0
9,9,9,9,9.0,18,0,8
5,1,1,5,3.0,6,4,0
8,1,1,8,4.5,9,7,0
7,6,6,7,6.5,13,1,3
2,4,2,4,3.0,6,2,1
5,6,5,6,5.5,11,1,4
65,20,20,65,42.5,85,45,16
7,7,7,7,7.0,14,0,6
9,19,9,19,14.0,28,10,8
1,36,1,36,18.5,37,35,0
6,5,5,6,5.5,11,1,4
14,12,12,14,13.0,26,2,11
14,6,6,14,10.0,20,8,1
1,7,1,7,4.0,8,6,0
26,35,26,35,30.5,61,9,22
1,5,1,5,3.0,6,4,0
9,9,9,9,9.0,18,0,8
9,9,9,9,9.0,18,0,7
13,1,1,13,7.0,14,12,0
1,14,1,14,7.5,15,13,0
30,13,13,30,21.5,43,17,7
1,4,1,4,2.5,5,3,0
1,13,1,13,7.0,14,12,0
6,6,6,6,6.0,12,0,5
4,1,1,4,2.5,5,3,0
17,14,14,17,15.5,31,3,13
10,12,10,12,11.0,22,2,8
3,5,3,5,4.0,8,2,2
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
13,13,13,13,13.0,26,0,12
4,2,2,4,3.0,6,2,0
6,6,6,6,6.0,12,0,5
5,5,5,5,5.0,10,0,4
10,1,1,10,5.5,11,9,0
6,5,5,6,5.5,11,1,2
23,23,23,23,23.0,46,0,22
6,1,1,6,3.5,7,5,0
6,6,6,6,6.0,12,0,3
11,1,1,11,6.0,12,10,0
29,19,19,29,24.0,48,10,14
7,10,7,10,8.5,17,3,6
21,18,18,21,19.5,39,3,16
5,1,1,5,3.0,6,4,0
5,5,5,5,5.0,10,0,3
5,1,1,5,3.0,6,4,0
7,5,5,7,6.0,12,2,2
1,6,1,6,3.5,7,5,0
13,14,13,14,13.5,27,1,6
5,1,1,5,3.0,6,4,0
5,5,5,5,5.0,10,0,4
1,4,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
1,6,1,6,3.5,7,5,0
1,7,1,7,4.0,8,6,0
34,19,19,34,26.5,53,15,15
1,12,1,12,6.5,13,11,0
1,5,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
6,2,2,6,4.0,8,4,1
7,14,7,14,10.5,21,7,6
1,6,1,6,3.5,7,5,0
9,1,1,9,5.0,10,8,0
1,4,1,4,2.5,5,3,0
30,32,30,32,31.0,62,2,28
13,12,12,13,12.5,25,1,11
15,14,14,15,14.5,29,1,10
1,5,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
1,66,1,66,33.5,67,65,0
5,4,4,5,4.5,9,1,1
34,27,27,34,30.5,61,7,25
