q1_neighbor_count,q2_neighbor_count,min_neighbor_count,max_neighbor_count,mean_neighbor_count,sum_neighbor_count,diff_neighbor_count,shared_neighbor_count
2,4,2,4,3.0,6,2,1
7,1,1,7,4.0,8,6,0
7,6,6,7,6.5,13,1,4
10,11,10,11,10.5,21,1,7
18,10,10,18,14.0,28,8,8
4,1,1,4,2.5,5,3,0
1,9,1,9,5.0,10,8,0
1,16,1,16,8.5,17,15,0
6,6,6,6,6.0,12,0,5
10,1,1,10,5.5,11,9,0
25,33,25,33,29.0,58,8,23
1,7,1,7,4.0,8,6,0
16,21,16,21,18.5,37,5,9
4,22,4,22,13.0,26,18,0
1,5,1,5,3.0,6,4,0
5,4,4,5,4.5,9,1,3
9,9,9,9,9.0,18,0,8
11,10,10,11,10.5,21,1,9
2,14,2,14,8.0,16,12,0
3,16,3,16,9.5,19,13,0
15,25,15,25,20.0,40,10,14
4,7,4,7,5.5,11,3,2
6,7,6,7,6.5,13,1,4
1,7,1,7,4.0,8,6,0
21,13,13,21,17.0,34,8,12
6,6,6,6,6.0,12,0,5
6,7,6,7,6.5,13,1,5
14,11,11,14,12.5,25,3,8
9,10,9,10,9.5,19,1,8
5,1,1,5,3.0,6,4,0
17,11,11,17,14.0,28,6,10
2,12,2,12,7.0,14,10,1
7,5,5,7,6.0,12,2,3
5,1,1,5,3.0,6,4,0
11,10,10,11,10.5,21,1,9
5,1,1,5,3.0,6,4,0
11,20,11,20,15.5,31,9,9
4,4,4,4,4.0,8,0,3
6,6,6,6,6.0,12,0,5
1,10,1,10,5.5,11,9,0
3,15,3,15,9.0,18,12,2
1,5,1,5,3.0,6,4,0
6,10,6,10,8.0,16,4,5
8,8,8,8,8.0,16,0,7
3,4,3,4,3.5,7,1,2
14,1,1,14,7.5,15,13,0
17,15,15,17,16.0,32,2,11
2,12,2,12,7.0,14,10,0
7,1,1,7,4.0,8,6,0
4,1,1,4,2.5,5,3,0
38,36,36,38,37.0,74,2,34
18,17,17,18,17.5,35,1,16
2,6,2,6,4.0,8,4,1
1,6,1,6,3.5,7,5,0
5,2,2,5,3.5,7,3,0
1,4,1,4,2.5,5,3,0
3,5,3,5,4.0,8,2,2
4,2,2,4,3.0,6,2,1
43,12,12,43,27.5,55,31,7
18,17,17,18,17.5,35,1,12
13,9,9,13,11.0,22,4,8
8,1,1,8,4.5,9,7,0
10,1,1,10,5.5,11,9,0
21,21,21,21,21.0,42,0,19
10,9,9,10,9.5,19,1,6
2,20,2,20,11.0,22,18,0
5,1,1,5,3.0,6,4,0
2,21,2,21,11.5,23,19,1
6,15,6,15,10.5,21,9,2
6,1,1,6,3.5,7,5,0
4,4,4,4,4.0,8,0,3
5,1,1,5,3.0,6,4,0
13,10,10,13,11.5,23,3,2
18,21,18,21,19.5,39,3,17
24,1,1,24,12.5,25,23,0
9,1,1,9,5.0,10,8,0
1,10,1,10,5.5,11,9,0
1,5,1,5,3.0,6,4,0
15,12,12,15,13.5,27,3,9
13,9,9,13,11.0,22,4,8
5,1,1,5,3.0,6,4,0
22,46,22,46,34.0,68,24,16
12,13,12,13,12.5,25,1,10
1,4,1,4,2.5,5,3,0
14,12,12,14,13.0,26,2,11
1,4,1,4,2.5,5,3,0
7,7,7,7,7.0,14,0,6
47,36,36,47,41.5,83,11,33
7,7,7,7,7.0,14,0,6
13,13,13,13,13.0,26,0,12
5,1,1,5,3.0,6,4,0
2,6,2,6,4.0,8,4,0
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
23,30,23,30,26.5,53,7,21
11,13,11,13,12.0,24,2,1
1,7,1,7,4.0,8,6,0
1,4,1,4,2.5,5,3,0
6,5,5,6,5.5,11,1,4
10,39,10,39,24.5,49,29,7
4,2,2,4,3.0,6,2,0
4,8,4,8,6.0,12,4,3
1,4,1,4,2.5,5,3,0
11,11,11,11,11.0,22,0,6
1,4,1,4,2.5,5,3,0
9,8,8,9,8.5,17,1,7
1,4,1,4,2.5,5,3,0
34,40,34,40,37.0,74,6,32
4,1,1,4,2.5,5,3,0
3,4,3,4,3.5,7,1,2
2,5,2,5,3.5,7,3,1
1,13,1,13,7.0,14,12,0
38,33,33,38,35.5,71,5,28
1,5,1,5,3.0,6,4,0
4,3,3,4,3.5,7,1,2
8,1,1,8,4.5,9,7,0
5,1,1,5,3.0,6,4,0
6,9,6,9,7.5,15,3,1
14,13,13,14,13.5,27,1,12
6,2,2,6,4.0,8,4,1
1,7,1,7,4.0,8,6,0
6,5,5,6,5.5,11,1,4
4,6,4,6,5.0,10,2,0
1,17,1,17,9.0,18,16,0
5,4,4,5,4.5,9,1,3
18,10,10,18,14.0,28,8,9
5,6,5,6,5.5,11,1,2
4,1,1,4,2.5,5,3,0
13,1,1,13,7.0,14,12,0
7,15,7,15,11.0,22,8,6
10,11,10,11,10.5,21,1,6
33,9,9,33,21.0,42,24,7
7,9,7,9,8.0,16,2,6
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
1,7,1,7,4.0,8,6,0
3,8,3,8,5.5,11,5,2
12,2,2,12,7.0,14,10,0
1,8,1,8,4.5,9,7,0
8,1,1,8,4.5,9,7,0
3,17,3,17,10.0,20,14,2
29,36,29,36,32.5,65,7,18
7,6,6,7,6.5,13,1,3
9,4,4,9,6.5,13,5,2
5,1,1,5,3.0,6,4,0
5,5,5,5,5.0,10,0,4
17,11,11,17,14.0,28,6,8
3,11,3,11,7.0,14,8,2
9,5,5,9,7.0,14,4,1
13,13,13,13,13.0,26,0,9
11,1,1,11,6.0,12,10,0
11,13,11,13,12.0,24,2,9
1,10,1,10,5.5,11,9,0
1,7,1,7,4.0,8,6,0
5,3,3,5,4.0,8,2,2
13,8,8,13,10.5,21,5,2
4,1,1,4,2.5,5,3,0
7,1,1,7,4.0,8,6,0
27,39,27,39,33.0,66,12,26
1,35,1,35,18.0,36,34,0
7,7,7,7,7.0,14,0,4
5,7,5,7,6.0,12,2,4
5,7,5,7,6.0,12,2,3
1,4,1,4,2.5,5,3,0
22,23,22,23,22.5,45,1,20
15,10,10,15,12.5,25,5,8
19,105,19,105,62.0,124,86,0
6,15,6,15,10.5,21,9,4
32,36,32,36,34.0,68,4,31
9,1,1,9,5.0,10,8,0
10,12,10,12,11.0,22,2,5
32,9,9,32,20.5,41,23,7
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
9,4,4,9,6.5,13,5,2
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
11,1,1,11,6.0,12,10,0
1,4,1,4,2.5,5,3,0
4,17,4,17,10.5,21,13,3
4,2,2,4,3.0,6,2,1
1,11,1,11,6.0,12,10,0
1,17,1,17,9.0,18,16,0
5,2,2,5,3.5,7,3,1
9,11,9,11,10.0,20,2,6
14,13,13,14,13.5,27,1,12
1,8,1,8,4.5,9,7,0
9,10,9,10,9.5,19,1,8
6,1,1,6,3.5,7,5,0
5,1,1,5,3.0,6,4,0
12,11,11,12,11.5,23,1,4
9,25,9,25,17.0,34,16,8
4,1,1,4,2.5,5,3,0
42,44,42,44,43.0,86,2,40
24,16,16,24,20.0,40,8,15
2,22,2,22,12.0,24,20,0
5,1,1,5,3.0,6,4,0
7,7,7,7,7.0,14,0,5
6,5,5,6,5.5,11,1,4
7,3,3,7,5.0,10,4,2
5,1,1,5,3.0,6,4,0
12,13,12,13,12.5,25,1,11
41,40,40,41,40.5,81,1,36
20,18,18,20,19.0,38,2,16
8,11,8,11,9.5,19,3,5
13,105,13,105,59.0,118,92,0
7,1,1,7,4.0,8,6,0
2,30,2,30,16.0,32,28,1
12,13,12,13,12.5,25,1,11
1,5,1,5,3.0,6,4,0
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
14,12,12,14,13.0,26,2,11
6,1,1,6,3.5,7,5,0
20,29,20,29,24.5,49,9,19
7,10,7,10,8.5,17,3,6
11,12,11,12,11.5,23,1,6
5,7,5,7,6.0,12,2,3
17,13,13,17,15.0,30,4,11
22,20,20,22,21.0,42,2,18
6,19,6,19,12.5,25,13,5
7,35,7,35,21.0,42,28,2
6,1,1,6,3.5,7,5,0
7,5,5,7,6.0,12,2,4
7,4,4,7,5.5,11,3,0
5,5,5,5,5.0,10,0,4
1,5,1,5,3.0,6,4,0
6,4,4,6,5.0,10,2,0
7,4,4,7,5.5,11,3,3
42,38,38,42,40.0,80,4,27
2,7,2,7,4.5,9,5,1
25,29,25,29,27.0,54,4,23
17,20,17,20,18.5,37,3,15
4,1,1,4,2.5,5,3,0
6,6,6,6,6.0,12,0,4
22,1,1,22,11.5,23,21,0
2,4,2,4,3.0,6,2,1
1,11,1,11,6.0,12,10,0
5,1,1,5,3.0,6,4,0
27,26,26,27,26.5,53,1,15
7,1,1,7,4.0,8,6,0
10,1,1,10,5.5,11,9,0
1,8,1,8,4.5,9,7,0
9,1,1,9,5.0,10,8,0
2,8,2,8,5.0,10,6,1
4,1,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,3
6,4,4,6,5.0,10,2,1
4,5,4,5,4.5,9,1,3
1,11,1,11,6.0,12,10,0
1,26,1,26,13.5,27,25,0
9,8,8,9,8.5,17,1,7
16,19,16,19,17.5,35,3,14
5,1,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,0
1,14,1,14,7.5,15,13,0
1,6,1,6,3.5,7,5,0
13,18,13,18,15.5,31,5,9
2,5,2,5,3.5,7,3,1
8,11,8,11,9.5,19,3,7
8,1,1,8,4.5,9,7,0
6,17,6,17,11.5,23,11,5
4,2,2,4,3.0,6,2,1
1,7,1,7,4.0,8,6,0
3,6,3,6,4.5,9,3,2
3,21,3,21,12.0,24,18,0
1,4,1,4,2.5,5,3,0
9,11,9,11,10.0,20,2,8
7,1,1,7,4.0,8,6,0
1,146,1,146,73.5,147,145,0
3,4,3,4,3.5,7,1,2
8,8,8,8,8.0,16,0,5
9,9,9,9,9.0,18,0,8
33,15,15,33,24.0,48,18,10
34,27,27,34,30.5,61,7,23
6,1,1,6,3.5,7,5,0
4,4,4,4,4.0,8,0,3
2,4,2,4,3.0,6,2,0
6,6,6,6,6.0,12,0,5
1,4,1,4,2.5,5,3,0
9,5,5,9,7.0,14,4,1
12,8,8,12,10.0,20,4,7
1,23,1,23,12.0,24,22,0
5,6,5,6,5.5,11,1,4
1,4,1,4,2.5,5,3,0
6,4,4,6,5.0,10,2,3
4,2,2,4,3.0,6,2,1
11,9,9,11,10.0,20,2,8
6,1,1,6,3.5,7,5,0
10,7,7,10,8.5,17,3,3
7,1,1,7,4.0,8,6,0
4,2,2,4,3.0,6,2,1
19,19,19,19,19.0,38,0,17
6,12,6,12,9.0,18,6,4
5,1,1,5,3.0,6,4,0
10,8,8,10,9.0,18,2,7
4,1,1,4,2.5,5,3,0
10,12,10,12,11.0,22,2,9
30,14,14,30,22.0,44,16,12
5,8,5,8,6.5,13,3,4
11,11,11,11,11.0,22,0,9
1,29,1,29,15.0,30,28,0
6,1,1,6,3.5,7,5,0
15,13,13,15,14.0,28,2,9
5,1,1,5,3.0,6,4,0
10,7,7,10,8.5,17,3,6
5,5,5,5,5.0,10,0,2
4,1,1,4,2.5,5,3,0
19,1,1,19,10.0,20,18,0
1,35,1,35,18.0,36,34,0
25,31,25,31,28.0,56,6,24
4,6,4,6,5.0,10,2,3
8,2,2,8,5.0,10,6,0
5,2,2,5,3.5,7,3,1
8,1,1,8,4.5,9,7,0
5,4,4,5,4.5,9,1,3
10,2,2,10,6.0,12,8,0
5,4,4,5,4.5,9,1,0
5,4,4,5,4.5,9,1,3
24,49,24,49,36.5,73,25,23
4,7,4,7,5.5,11,3,3
21,13,13,21,17.0,34,8,12
14,5,5,14,9.5,19,9,0
17,24,17,24,20.5,41,7,13
26,22,22,26,24.0,48,4,19
16,18,16,18,17.0,34,2,6
1,6,1,6,3.5,7,5,0
12,52,12,52,32.0,64,40,5
14,12,12,14,13.0,26,2,10
7,3,3,7,5.0,10,4,2
13,15,13,15,14.0,28,2,6
4,6,4,6,5.0,10,2,2
5,2,2,5,3.5,7,3,1
5,5,5,5,5.0,10,0,4
9,2,2,9,5.5,11,7,0
1,5,1,5,3.0,6,4,0
7,1,1,7,4.0,8,6,0
8,9,8,9,8.5,17,1,7
1,23,1,23,12.0,24,22,0
1,4,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,4
3,4,3,4,3.5,7,1,2
6,6,6,6,6.0,12,0,5
25,25,25,25,25.0,50,0,20
7,6,6,7,6.5,13,1,5
14,2,2,14,8.0,16,12,0
4,5,4,5,4.5,9,1,3
20,12,12,20,16.0,32,8,11
1,6,1,6,3.5,7,5,0
41,45,41,45,43.0,86,4,31
5,8,5,8,6.5,13,3,1
5,6,5,6,5.5,11,1,4
7,8,7,8,7.5,15,1,5
4,5,4,5,4.5,9,1,3
8,8,8,8,8.0,16,0,6
12,10,10,12,11.0,22,2,8
5,2,2,5,3.5,7,3,1
17,8,8,17,12.5,25,9,5
1,6,1,6,3.5,7,5,0
7,11,7,11,9.0,18,4,0
6,1,1,6,3.5,7,5,0
25,8,8,25,16.5,33,17,6
2,8,2,8,5.0,10,6,1
1,4,1,4,2.5,5,3,0
8,8,8,8,8.0,16,0,6
1,5,1,5,3.0,6,4,0
4,5,4,5,4.5,9,1,2
1,4,1,4,2.5,5,3,0
40,48,40,48,44.0,88,8,32
27,29,27,29,28.0,56,2,23
7,7,7,7,7.0,14,0,6
1,11,1,11,6.0,12,10,0
34,27,27,34,30.5,61,7,23
5,4,4,5,4.5,9,1,3
2,7,2,7,4.5,9,5,0
5,6,5,6,5.5,11,1,4
8,1,1,8,4.5,9,7,0
3,7,3,7,5.0,10,4,2
14,12,12,14,13.0,26,2,11
1,6,1,6,3.5,7,5,0
24,17,17,24,20.5,41,7,14
4,1,1,4,2.5,5,3,0
8,10,8,10,9.0,18,2,2
8,2,2,8,5.0,10,6,1
22,16,16,22,19.0,38,6,15
2,15,2,15,8.5,17,13,0
6,6,6,6,6.0,12,0,5
1,24,1,24,12.5,25,23,0
6,4,4,6,5.0,10,2,1
1,8,1,8,4.5,9,7,0
6,12,6,12,9.0,18,6,5
15,11,11,15,13.0,26,4,8
5,1,1,5,3.0,6,4,0
9,9,9,9,9.0,18,0,8
1,5,1,5,3.0,6,4,0
10,4,4,10,7.0,14,6,2
8,1,1,8,4.5,9,7,0
7,5,5,7,6.0,12,2,4
10,1,1,10,5.5,11,9,0
12,3,3,12,7.5,15,9,2
1,6,1,6,3.5,7,5,0
8,10,8,10,9.0,18,2,7
9,3,3,9,6.0,12,6,2
8,9,8,9,8.5,17,1,4
5,4,4,5,4.5,9,1,2
19,11,11,19,15.0,30,8,9
7,1,1,7,4.0,8,6,0
6,1,1,6,3.5,7,5,0
2,17,2,17,9.5,19,15,0
4,1,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,4
19,20,19,20,19.5,39,1,17
2,8,2,8,5.0,10,6,0
6,9,6,9,7.5,15,3,5
2,5,2,5,3.5,7,3,0
24,26,24,26,25.0,50,2,22
8,11,8,11,9.5,19,3,6
4,6,4,6,5.0,10,2,3
5,8,5,8,6.5,13,3,4
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
22,20,20,22,21.0,42,2,19
13,10,10,13,11.5,23,3,8
8,2,2,8,5.0,10,6,0
8,13,8,13,10.5,21,5,7
6,4,4,6,5.0,10,2,3
6,5,5,6,5.5,11,1,3
2,6,2,6,4.0,8,4,0
8,1,1,8,4.5,9,7,0
2,5,2,5,3.5,7,3,1
1,5,1,5,3.0,6,4,0
1,36,1,36,18.5,37,35,0
1,4,1,4,2.5,5,3,0
2,6,2,6,4.0,8,4,1
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
7,6,6,7,6.5,13,1,5
1,9,1,9,5.0,10,8,0
6,5,5,6,5.5,11,1,2
12,11,11,12,11.5,23,1,7
4,1,1,4,2.5,5,3,0
4,6,4,6,5.0,10,2,3
12,1,1,12,6.5,13,11,0
6,39,6,39,22.5,45,33,3
19,15,15,19,17.0,34,4,11
5,10,5,10,7.5,15,5,1
13,15,13,15,14.0,28,2,9
19,20,19,20,19.5,39,1,16
4,1,1,4,2.5,5,3,0
19,14,14,19,16.5,33,5,13
5,1,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
24,24,24,24,24.0,48,0,16
5,1,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
6,2,2,6,4.0,8,4,1
45,28,28,45,36.5,73,17,20
20,22,20,22,21.0,42,2,18
6,4,4,6,5.0,10,2,3
1,25,1,25,13.0,26,24,0
1,10,1,10,5.5,11,9,0
5,4,4,5,4.5,9,1,3
7,1,1,7,4.0,8,6,0
1,4,1,4,2.5,5,3,0
1,31,1,31,16.0,32,30,0
4,9,4,9,6.5,13,5,2
12,16,12,16,14.0,28,4,8
4,4,4,4,4.0,8,0,3
5,4,4,5,4.5,9,1,2
13,11,11,13,12.0,24,2,10
5,6,5,6,5.5,11,1,0
5,1,1,5,3.0,6,4,0
18,28,18,28,23.0,46,10,10
5,6,5,6,5.5,11,1,4
3,15,3,15,9.0,18,12,0
5,1,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
4,2,2,4,3.0,6,2,0
23,34,23,34,28.5,57,11,19
9,8,8,9,8.5,17,1,6
1,105,1,105,53.0,106,104,0
10,4,4,10,7.0,14,6,3
4,1,1,4,2.5,5,3,0
5,11,5,11,8.0,16,6,1
11,8,8,11,9.5,19,3,6
6,3,3,6,4.5,9,3,2
5,6,5,6,5.5,11,1,1
1,4,1,4,2.5,5,3,0
14,2,2,14,8.0,16,12,0
5,3,3,5,4.0,8,2,2
8,7,7,8,7.5,15,1,6
10,1,1,10,5.5,11,9,0
8,10,8,10,9.0,18,2,7
9,1,1,9,5.0,10,8,0
2,11,2,11,6.5,13,9,0
2,8,2,8,5.0,10,6,1
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
7,1,1,7,4.0,8,6,0
17,18,17,18,17.5,35,1,15
27,27,27,27,27.0,54,0,26
1,16,1,16,8.5,17,15,0
14,8,8,14,11.0,22,6,6
27,20,20,27,23.5,47,7,15
38,38,38,38,38.0,76,0,37
5,6,5,6,5.5,11,1,3
14,11,11,14,12.5,25,3,10
26,1,1,26,13.5,27,25,0
15,2,2,15,8.5,17,13,1
1,4,1,4,2.5,5,3,0
6,1,1,6,3.5,7,5,0
6,5,5,6,5.5,11,1,4
4,1,1,4,2.5,5,3,0
2,10,2,10,6.0,12,8,1
22,31,22,31,26.5,53,9,18
38,2,2,38,20.0,40,36,0
10,9,9,10,9.5,19,1,8
1,15,1,15,8.0,16,14,0
7,1,1,7,4.0,8,6,0
6,6,6,6,6.0,12,0,5
5,5,5,5,5.0,10,0,4
17,10,10,17,13.5,27,7,6
11,9,9,11,10.0,20,2,7
14,2,2,14,8.0,16,12,0
14,12,12,14,13.0,26,2,11
1,14,1,14,7.5,15,13,0
7,6,6,7,6.5,13,1,3
11,12,11,12,11.5,23,1,7
10,16,10,16,13.0,26,6,9
1,19,1,19,10.0,20,18,0
33,23,23,33,28.0,56,10,22
33,36,33,36,34.5,69,3,32
9,1,1,9,5.0,10,8,0
2,19,2,19,10.5,21,17,0
27,35,27,35,31.0,62,8,19
10,4,4,10,7.0,14,6,3
5,5,5,5,5.0,10,0,4
10,5,5,10,7.5,15,5,3
8,6,6,8,7.0,14,2,5
13,16,13,16,14.5,29,3,11
1,9,1,9,5.0,10,8,0
1,10,1,10,5.5,11,9,0
32,32,32,32,32.0,64,0,30
11,12,11,12,11.5,23,1,7
17,1,1,17,9.0,18,16,0
5,1,1,5,3.0,6,4,0
1,6,1,6,3.5,7,5,0
9,6,6,9,7.5,15,3,5
9,1,1,9,5.0,10,8,0
1,4,1,4,2.5,5,3,0
2,4,2,4,3.0,6,2,1
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
5,6,5,6,5.5,11,1,4
23,24,23,24,23.5,47,1,22
1,24,1,24,12.5,25,23,0
13,2,2,13,7.5,15,11,0
49,12,12,49,30.5,61,37,11
8,9,8,9,8.5,17,1,5
7,5,5,7,6.0,12,2,2
1,5,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
10,13,10,13,11.5,23,3,9
5,5,5,5,5.0,10,0,3
11,10,10,11,10.5,21,1,7
12,19,12,19,15.5,31,7,11
2,4,2,4,3.0,6,2,0
1,4,1,4,2.5,5,3,0
17,19,17,19,18.0,36,2,13
2,11,2,11,6.5,13,9,1
6,5,5,6,5.5,11,1,4
22,18,18,22,20.0,40,4,17
5,5,5,5,5.0,10,0,3
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
41,36,36,41,38.5,77,5,33
4,3,3,4,3.5,7,1,2
1,5,1,5,3.0,6,4,0
10,9,9,10,9.5,19,1,8
4,4,4,4,4.0,8,0,3
12,11,11,12,11.5,23,1,10
1,5,1,5,3.0,6,4,0
10,1,1,10,5.5,11,9,0
41,43,41,43,42.0,84,2,40
9,10,9,10,9.5,19,1,7
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
10,12,10,12,11.0,22,2,9
1,4,1,4,2.5,5,3,0
9,31,9,31,20.0,40,22,8
7,8,7,8,7.5,15,1,5
9,10,9,10,9.5,19,1,8
4,2,2,4,3.0,6,2,0
9,1,1,9,5.0,10,8,0
1,5,1,5,3.0,6,4,0
18,14,14,18,16.0,32,4,12
33,17,17,33,25.0,50,16,16
26,13,13,26,19.5,39,13,10
18,14,14,18,16.0,32,4,12
5,1,1,5,3.0,6,4,0
12,16,12,16,14.0,28,4,11
6,20,6,20,13.0,26,14,5
7,7,7,7,7.0,14,0,6
31,49,31,49,40.0,80,18,24
4,7,4,7,5.5,11,3,3
1,5,1,5,3.0,6,4,0
6,9,6,9,7.5,15,3,3
10,10,10,10,10.0,20,0,9
1,4,1,4,2.5,5,3,0
45,49,45,49,47.0,94,4,43
1,5,1,5,3.0,6,4,0
16,5,5,16,10.5,21,11,3
4,1,1,4,2.5,5,3,0
1,18,1,18,9.5,19,17,0
4,2,2,4,3.0,6,2,1
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
7,6,6,7,6.5,13,1,5
6,6,6,6,6.0,12,0,5
1,5,1,5,3.0,6,4,0
31,24,24,31,27.5,55,7,23
22,14,14,22,18.0,36,8,12
26,5,5,26,15.5,31,21,1
6,5,5,6,5.5,11,1,4
5,6,5,6,5.5,11,1,4
4,28,4,28,16.0,32,24,0
5,1,1,5,3.0,6,4,0
10,9,9,10,9.5,19,1,8
19,9,9,19,14.0,28,10,8
11,1,1,11,6.0,12,10,0
1,4,1,4,2.5,5,3,0
1,9,1,9,5.0,10,8,0
4,5,4,5,4.5,9,1,3
30,29,29,30,29.5,59,1,24
6,6,6,6,6.0,12,0,4
1,8,1,8,4.5,9,7,0
18,31,18,31,24.5,49,13,16
1,13,1,13,7.0,14,12,0
12,8,8,12,10.0,20,4,4
29,32,29,32,30.5,61,3,23
4,1,1,4,2.5,5,3,0
4,5,4,5,4.5,9,1,1
6,5,5,6,5.5,11,1,2
1,22,1,22,11.5,23,21,0
37,36,36,37,36.5,73,1,35
4,1,1,4,2.5,5,3,0
7,5,5,7,6.0,12,2,4
6,5,5,6,5.5,11,1,4
1,4,1,4,2.5,5,3,0
27,24,24,27,25.5,51,3,23
5,6,5,6,5.5,11,1,4
7,6,6,7,6.5,13,1,2
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
6,7,6,7,6.5,13,1,5
19,20,19,20,19.5,39,1,18
1,5,1,5,3.0,6,4,0
33,34,33,34,33.5,67,1,32
10,13,10,13,11.5,23,3,9
1,13,1,13,7.0,14,12,0
5,11,5,11,8.0,16,6,3
1,4,1,4,2.5,5,3,0
17,10,10,17,13.5,27,7,8
33,31,31,33,32.0,64,2,30
24,9,9,24,16.5,33,15,8
17,22,17,22,19.5,39,5,15
26,31,26,31,28.5,57,5,16
1,4,1,4,2.5,5,3,0
2,5,2,5,3.5,7,3,1
27,41,27,41,34.0,68,14,26
9,1,1,9,5.0,10,8,0
5,6,5,6,5.5,11,1,4
6,1,1,6,3.5,7,5,0
1,4,1,4,2.5,5,3,0
33,33,33,33,33.0,66,0,22
11,6,6,11,8.5,17,5,5
30,48,30,48,39.0,78,18,29
5,5,5,5,5.0,10,0,4
5,5,5,5,5.0,10,0,4
7,11,7,11,9.0,18,4,6
4,1,1,4,2.5,5,3,0
17,16,16,17,16.5,33,1,15
1,19,1,19,10.0,20,18,0
5,1,1,5,3.0,6,4,0
16,1,1,16,8.5,17,15,0
13,10,10,13,11.5,23,3,9
22,20,20,22,21.0,42,2,17
5,1,1,5,3.0,6,4,0
6,8,6,8,7.0,14,2,3
19,12,12,19,15.5,31,7,11
13,12,12,13,12.5,25,1,11
1,65,1,65,33.0,66,64,0
23,20,20,23,21.5,43,3,19
6,4,4,6,5.0,10,2,3
4,4,4,4,4.0,8,0,3
1,4,1,4,2.5,5,3,0
7,1,1,7,4.0,8,6,0
1,7,1,7,4.0,8,6,0
9,1,1,9,5.0,10,8,0
1,4,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
8,11,8,11,9.5,19,3,7
5,4,4,5,4.5,9,1,3
3,4,3,4,3.5,7,1,2
2,35,2,35,18.5,37,33,0
20,19,19,20,19.5,39,1,16
27,11,11,27,19.0,38,16,10
6,8,6,8,7.0,14,2,5
5,1,1,5,3.0,6,4,0
4,3,3,4,3.5,7,1,1
1,17,1,17,9.0,18,16,0
5,5,5,5,5.0,10,0,4
12,9,9,12,10.5,21,3,7
42,30,30,42,36.0,72,12,24
17,2,2,17,9.5,19,15,0
1,11,1,11,6.0,12,10,0
2,6,2,6,4.0,8,4,1
5,1,1,5,3.0,6,4,0
12,15,12,15,13.5,27,3,11
5,4,4,5,4.5,9,1,3
10,17,10,17,13.5,27,7,6
10,11,10,11,10.5,21,1,9
8,2,2,8,5.0,10,6,1
5,4,4,5,4.5,9,1,3
